# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 13x13
# Polynomial order = 1x3
# Size of the convolution coefficient matrix = 8x169
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~85 = the left-half columns of the row.
# Column# 86 = the middle column of the row.
# Column# 87~170, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 85~2, respectively.
# Matrix starts:
	S	-5.917160E-03	+0.000000E+00	+4.841313E-03	+8.606778E-03	+1.129640E-02	+1.291017E-02	+1.344809E-02	+1.291017E-02	+1.129640E-02	+8.606778E-03	+4.841313E-03	+0.000000E+00	-5.917160E-03	-5.917160E-03	+0.000000E+00	+4.841313E-03	+8.606778E-03	+1.129640E-02	+1.291017E-02	+1.344809E-02	+1.291017E-02	+1.129640E-02	+8.606778E-03	+4.841313E-03	+0.000000E+00	-5.917160E-03	-5.917160E-03	+0.000000E+00	+4.841313E-03	+8.606778E-03	+1.129640E-02	+1.291017E-02	+1.344809E-02	+1.291017E-02	+1.129640E-02	+8.606778E-03	+4.841313E-03	+0.000000E+00	-5.917160E-03	-5.917160E-03	+0.000000E+00	+4.841313E-03	+8.606778E-03	+1.129640E-02	+1.291017E-02	+1.344809E-02	+1.291017E-02	+1.129640E-02	+8.606778E-03	+4.841313E-03	+0.000000E+00	-5.917160E-03	-5.917160E-03	+0.000000E+00	+4.841313E-03	+8.606778E-03	+1.129640E-02	+1.291017E-02	+1.344809E-02	+1.291017E-02	+1.129640E-02	+8.606778E-03	+4.841313E-03	+0.000000E+00	-5.917160E-03	-5.917160E-03	+0.000000E+00	+4.841313E-03	+8.606778E-03	+1.129640E-02	+1.291017E-02	+1.344809E-02	+1.291017E-02	+1.129640E-02	+8.606778E-03	+4.841313E-03	+0.000000E+00	-5.917160E-03	-5.917160E-03	+0.000000E+00	+4.841313E-03	+8.606778E-03	+1.129640E-02	+1.291017E-02	+1.344809E-02
	A	+3.627782E-03	-2.113271E-03	-5.052640E-03	-5.750660E-03	-4.767668E-03	-2.664003E-03	+0.000000E+00	+2.664003E-03	+4.767668E-03	+5.750660E-03	+5.052640E-03	+2.113271E-03	-3.627782E-03	+3.627782E-03	-2.113271E-03	-5.052640E-03	-5.750660E-03	-4.767668E-03	-2.664003E-03	+0.000000E+00	+2.664003E-03	+4.767668E-03	+5.750660E-03	+5.052640E-03	+2.113271E-03	-3.627782E-03	+3.627782E-03	-2.113271E-03	-5.052640E-03	-5.750660E-03	-4.767668E-03	-2.664003E-03	+0.000000E+00	+2.664003E-03	+4.767668E-03	+5.750660E-03	+5.052640E-03	+2.113271E-03	-3.627782E-03	+3.627782E-03	-2.113271E-03	-5.052640E-03	-5.750660E-03	-4.767668E-03	-2.664003E-03	+0.000000E+00	+2.664003E-03	+4.767668E-03	+5.750660E-03	+5.052640E-03	+2.113271E-03	-3.627782E-03	+3.627782E-03	-2.113271E-03	-5.052640E-03	-5.750660E-03	-4.767668E-03	-2.664003E-03	+0.000000E+00	+2.664003E-03	+4.767668E-03	+5.750660E-03	+5.052640E-03	+2.113271E-03	-3.627782E-03	+3.627782E-03	-2.113271E-03	-5.052640E-03	-5.750660E-03	-4.767668E-03	-2.664003E-03	+0.000000E+00	+2.664003E-03	+4.767668E-03	+5.750660E-03	+5.052640E-03	+2.113271E-03	-3.627782E-03	+3.627782E-03	-2.113271E-03	-5.052640E-03	-5.750660E-03	-4.767668E-03	-2.664003E-03	+0.000000E+00
	S	+8.453085E-04	+4.226543E-04	+7.684623E-05	-1.921156E-04	-3.842312E-04	-4.995005E-04	-5.379236E-04	-4.995005E-04	-3.842312E-04	-1.921156E-04	+7.684623E-05	+4.226543E-04	+8.453085E-04	+8.453085E-04	+4.226543E-04	+7.684623E-05	-1.921156E-04	-3.842312E-04	-4.995005E-04	-5.379236E-04	-4.995005E-04	-3.842312E-04	-1.921156E-04	+7.684623E-05	+4.226543E-04	+8.453085E-04	+8.453085E-04	+4.226543E-04	+7.684623E-05	-1.921156E-04	-3.842312E-04	-4.995005E-04	-5.379236E-04	-4.995005E-04	-3.842312E-04	-1.921156E-04	+7.684623E-05	+4.226543E-04	+8.453085E-04	+8.453085E-04	+4.226543E-04	+7.684623E-05	-1.921156E-04	-3.842312E-04	-4.995005E-04	-5.379236E-04	-4.995005E-04	-3.842312E-04	-1.921156E-04	+7.684623E-05	+4.226543E-04	+8.453085E-04	+8.453085E-04	+4.226543E-04	+7.684623E-05	-1.921156E-04	-3.842312E-04	-4.995005E-04	-5.379236E-04	-4.995005E-04	-3.842312E-04	-1.921156E-04	+7.684623E-05	+4.226543E-04	+8.453085E-04	+8.453085E-04	+4.226543E-04	+7.684623E-05	-1.921156E-04	-3.842312E-04	-4.995005E-04	-5.379236E-04	-4.995005E-04	-3.842312E-04	-1.921156E-04	+7.684623E-05	+4.226543E-04	+8.453085E-04	+8.453085E-04	+4.226543E-04	+7.684623E-05	-1.921156E-04	-3.842312E-04	-4.995005E-04	-5.379236E-04
	A	-2.465483E-04	+0.000000E+00	+1.344809E-04	+1.793079E-04	+1.568944E-04	+8.965394E-05	+0.000000E+00	-8.965394E-05	-1.568944E-04	-1.793079E-04	-1.344809E-04	+0.000000E+00	+2.465483E-04	-2.465483E-04	+0.000000E+00	+1.344809E-04	+1.793079E-04	+1.568944E-04	+8.965394E-05	+0.000000E+00	-8.965394E-05	-1.568944E-04	-1.793079E-04	-1.344809E-04	+0.000000E+00	+2.465483E-04	-2.465483E-04	+0.000000E+00	+1.344809E-04	+1.793079E-04	+1.568944E-04	+8.965394E-05	+0.000000E+00	-8.965394E-05	-1.568944E-04	-1.793079E-04	-1.344809E-04	+0.000000E+00	+2.465483E-04	-2.465483E-04	+0.000000E+00	+1.344809E-04	+1.793079E-04	+1.568944E-04	+8.965394E-05	+0.000000E+00	-8.965394E-05	-1.568944E-04	-1.793079E-04	-1.344809E-04	+0.000000E+00	+2.465483E-04	-2.465483E-04	+0.000000E+00	+1.344809E-04	+1.793079E-04	+1.568944E-04	+8.965394E-05	+0.000000E+00	-8.965394E-05	-1.568944E-04	-1.793079E-04	-1.344809E-04	+0.000000E+00	+2.465483E-04	-2.465483E-04	+0.000000E+00	+1.344809E-04	+1.793079E-04	+1.568944E-04	+8.965394E-05	+0.000000E+00	-8.965394E-05	-1.568944E-04	-1.793079E-04	-1.344809E-04	+0.000000E+00	+2.465483E-04	-2.465483E-04	+0.000000E+00	+1.344809E-04	+1.793079E-04	+1.568944E-04	+8.965394E-05	+0.000000E+00
	A	+2.535926E-03	+0.000000E+00	-2.074848E-03	-3.688619E-03	-4.841313E-03	-5.532929E-03	-5.763467E-03	-5.532929E-03	-4.841313E-03	-3.688619E-03	-2.074848E-03	+0.000000E+00	+2.535926E-03	+2.113271E-03	+0.000000E+00	-1.729040E-03	-3.073849E-03	-4.034427E-03	-4.610774E-03	-4.802889E-03	-4.610774E-03	-4.034427E-03	-3.073849E-03	-1.729040E-03	+0.000000E+00	+2.113271E-03	+1.690617E-03	+0.000000E+00	-1.383232E-03	-2.459079E-03	-3.227542E-03	-3.688619E-03	-3.842312E-03	-3.688619E-03	-3.227542E-03	-2.459079E-03	-1.383232E-03	+0.000000E+00	+1.690617E-03	+1.267963E-03	+0.000000E+00	-1.037424E-03	-1.844310E-03	-2.420656E-03	-2.766464E-03	-2.881734E-03	-2.766464E-03	-2.420656E-03	-1.844310E-03	-1.037424E-03	+0.000000E+00	+1.267963E-03	+8.453085E-04	+0.000000E+00	-6.916161E-04	-1.229540E-03	-1.613771E-03	-1.844310E-03	-1.921156E-03	-1.844310E-03	-1.613771E-03	-1.229540E-03	-6.916161E-04	+0.000000E+00	+8.453085E-04	+4.226543E-04	+0.000000E+00	-3.458080E-04	-6.147698E-04	-8.068854E-04	-9.221548E-04	-9.605779E-04	-9.221548E-04	-8.068854E-04	-6.147698E-04	-3.458080E-04	+0.000000E+00	+4.226543E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-1.554764E-03	+9.056877E-04	+2.165417E-03	+2.464568E-03	+2.043286E-03	+1.141715E-03	+0.000000E+00	-1.141715E-03	-2.043286E-03	-2.464568E-03	-2.165417E-03	-9.056877E-04	+1.554764E-03	-1.295637E-03	+7.547398E-04	+1.804514E-03	+2.053807E-03	+1.702739E-03	+9.514295E-04	+0.000000E+00	-9.514295E-04	-1.702739E-03	-2.053807E-03	-1.804514E-03	-7.547398E-04	+1.295637E-03	-1.036509E-03	+6.037918E-04	+1.443611E-03	+1.643046E-03	+1.362191E-03	+7.611436E-04	+0.000000E+00	-7.611436E-04	-1.362191E-03	-1.643046E-03	-1.443611E-03	-6.037918E-04	+1.036509E-03	-7.773820E-04	+4.528439E-04	+1.082709E-03	+1.232284E-03	+1.021643E-03	+5.708577E-04	+0.000000E+00	-5.708577E-04	-1.021643E-03	-1.232284E-03	-1.082709E-03	-4.528439E-04	+7.773820E-04	-5.182546E-04	+3.018959E-04	+7.218057E-04	+8.215228E-04	+6.810955E-04	+3.805718E-04	+0.000000E+00	-3.805718E-04	-6.810955E-04	-8.215228E-04	-7.218057E-04	-3.018959E-04	+5.182546E-04	-2.591273E-04	+1.509480E-04	+3.609028E-04	+4.107614E-04	+3.405477E-04	+1.902859E-04	+0.000000E+00	-1.902859E-04	-3.405477E-04	-4.107614E-04	-3.609028E-04	-1.509480E-04	+2.591273E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	-3.622751E-04	-1.811375E-04	-3.293410E-05	+8.233525E-05	+1.646705E-04	+2.140716E-04	+2.305387E-04	+2.140716E-04	+1.646705E-04	+8.233525E-05	-3.293410E-05	-1.811375E-04	-3.622751E-04	-3.018959E-04	-1.509480E-04	-2.744508E-05	+6.861271E-05	+1.372254E-04	+1.783930E-04	+1.921156E-04	+1.783930E-04	+1.372254E-04	+6.861271E-05	-2.744508E-05	-1.509480E-04	-3.018959E-04	-2.415167E-04	-1.207584E-04	-2.195607E-05	+5.489016E-05	+1.097803E-04	+1.427144E-04	+1.536925E-04	+1.427144E-04	+1.097803E-04	+5.489016E-05	-2.195607E-05	-1.207584E-04	-2.415167E-04	-1.811375E-04	-9.056877E-05	-1.646705E-05	+4.116762E-05	+8.233525E-05	+1.070358E-04	+1.152693E-04	+1.070358E-04	+8.233525E-05	+4.116762E-05	-1.646705E-05	-9.056877E-05	-1.811375E-04	-1.207584E-04	-6.037918E-05	-1.097803E-05	+2.744508E-05	+5.489016E-05	+7.135721E-05	+7.684623E-05	+7.135721E-05	+5.489016E-05	+2.744508E-05	-1.097803E-05	-6.037918E-05	-1.207584E-04	-6.037918E-05	-3.018959E-05	-5.489016E-06	+1.372254E-05	+2.744508E-05	+3.567861E-05	+3.842312E-05	+3.567861E-05	+2.744508E-05	+1.372254E-05	-5.489016E-06	-3.018959E-05	-6.037918E-05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+1.056636E-04	+0.000000E+00	-5.763467E-05	-7.684623E-05	-6.724045E-05	-3.842312E-05	+0.000000E+00	+3.842312E-05	+6.724045E-05	+7.684623E-05	+5.763467E-05	+0.000000E+00	-1.056636E-04	+8.805297E-05	+0.000000E+00	-4.802889E-05	-6.403853E-05	-5.603371E-05	-3.201926E-05	+0.000000E+00	+3.201926E-05	+5.603371E-05	+6.403853E-05	+4.802889E-05	+0.000000E+00	-8.805297E-05	+7.044238E-05	+0.000000E+00	-3.842312E-05	-5.123082E-05	-4.482697E-05	-2.561541E-05	+0.000000E+00	+2.561541E-05	+4.482697E-05	+5.123082E-05	+3.842312E-05	+0.000000E+00	-7.044238E-05	+5.283178E-05	+0.000000E+00	-2.881734E-05	-3.842312E-05	-3.362023E-05	-1.921156E-05	+0.000000E+00	+1.921156E-05	+3.362023E-05	+3.842312E-05	+2.881734E-05	+0.000000E+00	-5.283178E-05	+3.522119E-05	+0.000000E+00	-1.921156E-05	-2.561541E-05	-2.241348E-05	-1.280771E-05	+0.000000E+00	+1.280771E-05	+2.241348E-05	+2.561541E-05	+1.921156E-05	+0.000000E+00	-3.522119E-05	+1.761059E-05	+0.000000E+00	-9.605779E-06	-1.280771E-05	-1.120674E-05	-6.403853E-06	+0.000000E+00	+6.403853E-06	+1.120674E-05	+1.280771E-05	+9.605779E-06	+0.000000E+00	-1.761059E-05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
# Matrix ends.
#
