# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 15x15
# Polynomial order = 1x3
# Size of the convolution coefficient matrix = 8x225
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~113 = the left-half columns of the row.
# Column# 114 = the middle column of the row.
# Column# 115~226, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 113~2, respectively.
# Matrix starts:
	S	-4.705882E-03	-7.843137E-04	+2.533937E-03	+5.248869E-03	+7.360483E-03	+8.868778E-03	+9.773756E-03	+1.007541E-02	+9.773756E-03	+8.868778E-03	+7.360483E-03	+5.248869E-03	+2.533937E-03	-7.843137E-04	-4.705882E-03	-4.705882E-03	-7.843137E-04	+2.533937E-03	+5.248869E-03	+7.360483E-03	+8.868778E-03	+9.773756E-03	+1.007541E-02	+9.773756E-03	+8.868778E-03	+7.360483E-03	+5.248869E-03	+2.533937E-03	-7.843137E-04	-4.705882E-03	-4.705882E-03	-7.843137E-04	+2.533937E-03	+5.248869E-03	+7.360483E-03	+8.868778E-03	+9.773756E-03	+1.007541E-02	+9.773756E-03	+8.868778E-03	+7.360483E-03	+5.248869E-03	+2.533937E-03	-7.843137E-04	-4.705882E-03	-4.705882E-03	-7.843137E-04	+2.533937E-03	+5.248869E-03	+7.360483E-03	+8.868778E-03	+9.773756E-03	+1.007541E-02	+9.773756E-03	+8.868778E-03	+7.360483E-03	+5.248869E-03	+2.533937E-03	-7.843137E-04	-4.705882E-03	-4.705882E-03	-7.843137E-04	+2.533937E-03	+5.248869E-03	+7.360483E-03	+8.868778E-03	+9.773756E-03	+1.007541E-02	+9.773756E-03	+8.868778E-03	+7.360483E-03	+5.248869E-03	+2.533937E-03	-7.843137E-04	-4.705882E-03	-4.705882E-03	-7.843137E-04	+2.533937E-03	+5.248869E-03	+7.360483E-03	+8.868778E-03	+9.773756E-03	+1.007541E-02	+9.773756E-03	+8.868778E-03	+7.360483E-03	+5.248869E-03	+2.533937E-03	-7.843137E-04	-4.705882E-03	-4.705882E-03	-7.843137E-04	+2.533937E-03	+5.248869E-03	+7.360483E-03	+8.868778E-03	+9.773756E-03	+1.007541E-02	+9.773756E-03	+8.868778E-03	+7.360483E-03	+5.248869E-03	+2.533937E-03	-7.843137E-04	-4.705882E-03	-4.705882E-03	-7.843137E-04	+2.533937E-03	+5.248869E-03	+7.360483E-03	+8.868778E-03	+9.773756E-03	+1.007541E-02
	A	+2.578068E-03	-8.221807E-04	-2.823067E-03	-3.657816E-03	-3.559657E-03	-2.761817E-03	-1.497522E-03	+0.000000E+00	+1.497522E-03	+2.761817E-03	+3.559657E-03	+3.657816E-03	+2.823067E-03	+8.221807E-04	-2.578068E-03	+2.578068E-03	-8.221807E-04	-2.823067E-03	-3.657816E-03	-3.559657E-03	-2.761817E-03	-1.497522E-03	+0.000000E+00	+1.497522E-03	+2.761817E-03	+3.559657E-03	+3.657816E-03	+2.823067E-03	+8.221807E-04	-2.578068E-03	+2.578068E-03	-8.221807E-04	-2.823067E-03	-3.657816E-03	-3.559657E-03	-2.761817E-03	-1.497522E-03	+0.000000E+00	+1.497522E-03	+2.761817E-03	+3.559657E-03	+3.657816E-03	+2.823067E-03	+8.221807E-04	-2.578068E-03	+2.578068E-03	-8.221807E-04	-2.823067E-03	-3.657816E-03	-3.559657E-03	-2.761817E-03	-1.497522E-03	+0.000000E+00	+1.497522E-03	+2.761817E-03	+3.559657E-03	+3.657816E-03	+2.823067E-03	+8.221807E-04	-2.578068E-03	+2.578068E-03	-8.221807E-04	-2.823067E-03	-3.657816E-03	-3.559657E-03	-2.761817E-03	-1.497522E-03	+0.000000E+00	+1.497522E-03	+2.761817E-03	+3.559657E-03	+3.657816E-03	+2.823067E-03	+8.221807E-04	-2.578068E-03	+2.578068E-03	-8.221807E-04	-2.823067E-03	-3.657816E-03	-3.559657E-03	-2.761817E-03	-1.497522E-03	+0.000000E+00	+1.497522E-03	+2.761817E-03	+3.559657E-03	+3.657816E-03	+2.823067E-03	+8.221807E-04	-2.578068E-03	+2.578068E-03	-8.221807E-04	-2.823067E-03	-3.657816E-03	-3.559657E-03	-2.761817E-03	-1.497522E-03	+0.000000E+00	+1.497522E-03	+2.761817E-03	+3.559657E-03	+3.657816E-03	+2.823067E-03	+8.221807E-04	-2.578068E-03	+2.578068E-03	-8.221807E-04	-2.823067E-03	-3.657816E-03	-3.559657E-03	-2.761817E-03	-1.497522E-03	+0.000000E+00
	S	+4.901961E-04	+2.801120E-04	+1.023486E-04	-4.309416E-05	-1.562163E-04	-2.370179E-04	-2.854988E-04	-3.016591E-04	-2.854988E-04	-2.370179E-04	-1.562163E-04	-4.309416E-05	+1.023486E-04	+2.801120E-04	+4.901961E-04	+4.901961E-04	+2.801120E-04	+1.023486E-04	-4.309416E-05	-1.562163E-04	-2.370179E-04	-2.854988E-04	-3.016591E-04	-2.854988E-04	-2.370179E-04	-1.562163E-04	-4.309416E-05	+1.023486E-04	+2.801120E-04	+4.901961E-04	+4.901961E-04	+2.801120E-04	+1.023486E-04	-4.309416E-05	-1.562163E-04	-2.370179E-04	-2.854988E-04	-3.016591E-04	-2.854988E-04	-2.370179E-04	-1.562163E-04	-4.309416E-05	+1.023486E-04	+2.801120E-04	+4.901961E-04	+4.901961E-04	+2.801120E-04	+1.023486E-04	-4.309416E-05	-1.562163E-04	-2.370179E-04	-2.854988E-04	-3.016591E-04	-2.854988E-04	-2.370179E-04	-1.562163E-04	-4.309416E-05	+1.023486E-04	+2.801120E-04	+4.901961E-04	+4.901961E-04	+2.801120E-04	+1.023486E-04	-4.309416E-05	-1.562163E-04	-2.370179E-04	-2.854988E-04	-3.016591E-04	-2.854988E-04	-2.370179E-04	-1.562163E-04	-4.309416E-05	+1.023486E-04	+2.801120E-04	+4.901961E-04	+4.901961E-04	+2.801120E-04	+1.023486E-04	-4.309416E-05	-1.562163E-04	-2.370179E-04	-2.854988E-04	-3.016591E-04	-2.854988E-04	-2.370179E-04	-1.562163E-04	-4.309416E-05	+1.023486E-04	+2.801120E-04	+4.901961E-04	+4.901961E-04	+2.801120E-04	+1.023486E-04	-4.309416E-05	-1.562163E-04	-2.370179E-04	-2.854988E-04	-3.016591E-04	-2.854988E-04	-2.370179E-04	-1.562163E-04	-4.309416E-05	+1.023486E-04	+2.801120E-04	+4.901961E-04	+4.901961E-04	+2.801120E-04	+1.023486E-04	-4.309416E-05	-1.562163E-04	-2.370179E-04	-2.854988E-04	-3.016591E-04
	A	-1.270879E-04	-1.815541E-05	+4.887995E-05	+8.100106E-05	+8.519077E-05	+6.843193E-05	+3.770739E-05	+0.000000E+00	-3.770739E-05	-6.843193E-05	-8.519077E-05	-8.100106E-05	-4.887995E-05	+1.815541E-05	+1.270879E-04	-1.270879E-04	-1.815541E-05	+4.887995E-05	+8.100106E-05	+8.519077E-05	+6.843193E-05	+3.770739E-05	+0.000000E+00	-3.770739E-05	-6.843193E-05	-8.519077E-05	-8.100106E-05	-4.887995E-05	+1.815541E-05	+1.270879E-04	-1.270879E-04	-1.815541E-05	+4.887995E-05	+8.100106E-05	+8.519077E-05	+6.843193E-05	+3.770739E-05	+0.000000E+00	-3.770739E-05	-6.843193E-05	-8.519077E-05	-8.100106E-05	-4.887995E-05	+1.815541E-05	+1.270879E-04	-1.270879E-04	-1.815541E-05	+4.887995E-05	+8.100106E-05	+8.519077E-05	+6.843193E-05	+3.770739E-05	+0.000000E+00	-3.770739E-05	-6.843193E-05	-8.519077E-05	-8.100106E-05	-4.887995E-05	+1.815541E-05	+1.270879E-04	-1.270879E-04	-1.815541E-05	+4.887995E-05	+8.100106E-05	+8.519077E-05	+6.843193E-05	+3.770739E-05	+0.000000E+00	-3.770739E-05	-6.843193E-05	-8.519077E-05	-8.100106E-05	-4.887995E-05	+1.815541E-05	+1.270879E-04	-1.270879E-04	-1.815541E-05	+4.887995E-05	+8.100106E-05	+8.519077E-05	+6.843193E-05	+3.770739E-05	+0.000000E+00	-3.770739E-05	-6.843193E-05	-8.519077E-05	-8.100106E-05	-4.887995E-05	+1.815541E-05	+1.270879E-04	-1.270879E-04	-1.815541E-05	+4.887995E-05	+8.100106E-05	+8.519077E-05	+6.843193E-05	+3.770739E-05	+0.000000E+00	-3.770739E-05	-6.843193E-05	-8.519077E-05	-8.100106E-05	-4.887995E-05	+1.815541E-05	+1.270879E-04	-1.270879E-04	-1.815541E-05	+4.887995E-05	+8.100106E-05	+8.519077E-05	+6.843193E-05	+3.770739E-05	+0.000000E+00
	A	+1.764706E-03	+2.941176E-04	-9.502262E-04	-1.968326E-03	-2.760181E-03	-3.325792E-03	-3.665158E-03	-3.778281E-03	-3.665158E-03	-3.325792E-03	-2.760181E-03	-1.968326E-03	-9.502262E-04	+2.941176E-04	+1.764706E-03	+1.512605E-03	+2.521008E-04	-8.144796E-04	-1.687136E-03	-2.365869E-03	-2.850679E-03	-3.141564E-03	-3.238526E-03	-3.141564E-03	-2.850679E-03	-2.365869E-03	-1.687136E-03	-8.144796E-04	+2.521008E-04	+1.512605E-03	+1.260504E-03	+2.100840E-04	-6.787330E-04	-1.405947E-03	-1.971558E-03	-2.375566E-03	-2.617970E-03	-2.698772E-03	-2.617970E-03	-2.375566E-03	-1.971558E-03	-1.405947E-03	-6.787330E-04	+2.100840E-04	+1.260504E-03	+1.008403E-03	+1.680672E-04	-5.429864E-04	-1.124758E-03	-1.577246E-03	-1.900452E-03	-2.094376E-03	-2.159017E-03	-2.094376E-03	-1.900452E-03	-1.577246E-03	-1.124758E-03	-5.429864E-04	+1.680672E-04	+1.008403E-03	+7.563025E-04	+1.260504E-04	-4.072398E-04	-8.435682E-04	-1.182935E-03	-1.425339E-03	-1.570782E-03	-1.619263E-03	-1.570782E-03	-1.425339E-03	-1.182935E-03	-8.435682E-04	-4.072398E-04	+1.260504E-04	+7.563025E-04	+5.042017E-04	+8.403361E-05	-2.714932E-04	-5.623788E-04	-7.886231E-04	-9.502262E-04	-1.047188E-03	-1.079509E-03	-1.047188E-03	-9.502262E-04	-7.886231E-04	-5.623788E-04	-2.714932E-04	+8.403361E-05	+5.042017E-04	+2.521008E-04	+4.201681E-05	-1.357466E-04	-2.811894E-04	-3.943116E-04	-4.751131E-04	-5.235941E-04	-5.397544E-04	-5.235941E-04	-4.751131E-04	-3.943116E-04	-2.811894E-04	-1.357466E-04	+4.201681E-05	+2.521008E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-9.667756E-04	+3.083178E-04	+1.058650E-03	+1.371681E-03	+1.334872E-03	+1.035681E-03	+5.615708E-04	+0.000000E+00	-5.615708E-04	-1.035681E-03	-1.334872E-03	-1.371681E-03	-1.058650E-03	-3.083178E-04	+9.667756E-04	-8.286648E-04	+2.642724E-04	+9.074142E-04	+1.175727E-03	+1.144176E-03	+8.877269E-04	+4.813464E-04	+0.000000E+00	-4.813464E-04	-8.877269E-04	-1.144176E-03	-1.175727E-03	-9.074142E-04	-2.642724E-04	+8.286648E-04	-6.905540E-04	+2.202270E-04	+7.561785E-04	+9.797723E-04	+9.534797E-04	+7.397724E-04	+4.011220E-04	+0.000000E+00	-4.011220E-04	-7.397724E-04	-9.534797E-04	-9.797723E-04	-7.561785E-04	-2.202270E-04	+6.905540E-04	-5.524432E-04	+1.761816E-04	+6.049428E-04	+7.838178E-04	+7.627837E-04	+5.918179E-04	+3.208976E-04	+0.000000E+00	-3.208976E-04	-5.918179E-04	-7.627837E-04	-7.838178E-04	-6.049428E-04	-1.761816E-04	+5.524432E-04	-4.143324E-04	+1.321362E-04	+4.537071E-04	+5.878634E-04	+5.720878E-04	+4.438634E-04	+2.406732E-04	+0.000000E+00	-2.406732E-04	-4.438634E-04	-5.720878E-04	-5.878634E-04	-4.537071E-04	-1.321362E-04	+4.143324E-04	-2.762216E-04	+8.809079E-05	+3.024714E-04	+3.919089E-04	+3.813919E-04	+2.959090E-04	+1.604488E-04	+0.000000E+00	-1.604488E-04	-2.959090E-04	-3.813919E-04	-3.919089E-04	-3.024714E-04	-8.809079E-05	+2.762216E-04	-1.381108E-04	+4.404540E-05	+1.512357E-04	+1.959545E-04	+1.906959E-04	+1.479545E-04	+8.022440E-05	+0.000000E+00	-8.022440E-05	-1.479545E-04	-1.906959E-04	-1.959545E-04	-1.512357E-04	-4.404540E-05	+1.381108E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	-1.838235E-04	-1.050420E-04	-3.838074E-05	+1.616031E-05	+5.858112E-05	+8.888171E-05	+1.070621E-04	+1.131222E-04	+1.070621E-04	+8.888171E-05	+5.858112E-05	+1.616031E-05	-3.838074E-05	-1.050420E-04	-1.838235E-04	-1.575630E-04	-9.003601E-05	-3.289777E-05	+1.385169E-05	+5.021239E-05	+7.618432E-05	+9.176748E-05	+9.696186E-05	+9.176748E-05	+7.618432E-05	+5.021239E-05	+1.385169E-05	-3.289777E-05	-9.003601E-05	-1.575630E-04	-1.313025E-04	-7.503001E-05	-2.741481E-05	+1.154308E-05	+4.184366E-05	+6.348693E-05	+7.647290E-05	+8.080155E-05	+7.647290E-05	+6.348693E-05	+4.184366E-05	+1.154308E-05	-2.741481E-05	-7.503001E-05	-1.313025E-04	-1.050420E-04	-6.002401E-05	-2.193185E-05	+9.234463E-06	+3.347493E-05	+5.078955E-05	+6.117832E-05	+6.464124E-05	+6.117832E-05	+5.078955E-05	+3.347493E-05	+9.234463E-06	-2.193185E-05	-6.002401E-05	-1.050420E-04	-7.878151E-05	-4.501801E-05	-1.644889E-05	+6.925847E-06	+2.510620E-05	+3.809216E-05	+4.588374E-05	+4.848093E-05	+4.588374E-05	+3.809216E-05	+2.510620E-05	+6.925847E-06	-1.644889E-05	-4.501801E-05	-7.878151E-05	-5.252101E-05	-3.001200E-05	-1.096592E-05	+4.617232E-06	+1.673746E-05	+2.539477E-05	+3.058916E-05	+3.232062E-05	+3.058916E-05	+2.539477E-05	+1.673746E-05	+4.617232E-06	-1.096592E-05	-3.001200E-05	-5.252101E-05	-2.626050E-05	-1.500600E-05	-5.482962E-06	+2.308616E-06	+8.368732E-06	+1.269739E-05	+1.529458E-05	+1.616031E-05	+1.529458E-05	+1.269739E-05	+8.368732E-06	+2.308616E-06	-5.482962E-06	-1.500600E-05	-2.626050E-05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+4.765795E-05	+6.808279E-06	-1.832998E-05	-3.037540E-05	-3.194654E-05	-2.566197E-05	-1.414027E-05	+0.000000E+00	+1.414027E-05	+2.566197E-05	+3.194654E-05	+3.037540E-05	+1.832998E-05	-6.808279E-06	-4.765795E-05	+4.084967E-05	+5.835668E-06	-1.571141E-05	-2.603606E-05	-2.738275E-05	-2.199598E-05	-1.212023E-05	+0.000000E+00	+1.212023E-05	+2.199598E-05	+2.738275E-05	+2.603606E-05	+1.571141E-05	-5.835668E-06	-4.084967E-05	+3.404139E-05	+4.863056E-06	-1.309284E-05	-2.169671E-05	-2.281896E-05	-1.832998E-05	-1.010019E-05	+0.000000E+00	+1.010019E-05	+1.832998E-05	+2.281896E-05	+2.169671E-05	+1.309284E-05	-4.863056E-06	-3.404139E-05	+2.723312E-05	+3.890445E-06	-1.047428E-05	-1.735737E-05	-1.825517E-05	-1.466399E-05	-8.080155E-06	+0.000000E+00	+8.080155E-06	+1.466399E-05	+1.825517E-05	+1.735737E-05	+1.047428E-05	-3.890445E-06	-2.723312E-05	+2.042484E-05	+2.917834E-06	-7.855706E-06	-1.301803E-05	-1.369137E-05	-1.099799E-05	-6.060116E-06	+0.000000E+00	+6.060116E-06	+1.099799E-05	+1.369137E-05	+1.301803E-05	+7.855706E-06	-2.917834E-06	-2.042484E-05	+1.361656E-05	+1.945223E-06	-5.237138E-06	-8.678685E-06	-9.127583E-06	-7.331993E-06	-4.040078E-06	+0.000000E+00	+4.040078E-06	+7.331993E-06	+9.127583E-06	+8.678685E-06	+5.237138E-06	-1.945223E-06	-1.361656E-05	+6.808279E-06	+9.726113E-07	-2.618569E-06	-4.339343E-06	-4.563791E-06	-3.665996E-06	-2.020039E-06	+0.000000E+00	+2.020039E-06	+3.665996E-06	+4.563791E-06	+4.339343E-06	+2.618569E-06	-9.726113E-07	-6.808279E-06	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
# Matrix ends.
#
