# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 19x19
# Polynomial order = 1x3
# Size of the convolution coefficient matrix = 8x361
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~181 = the left-half columns of the row.
# Column# 182 = the middle column of the row.
# Column# 183~362, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 181~2, respectively.
# Matrix starts:
	S	-3.165809E-03	-1.187178E-03	+5.586722E-04	+2.071743E-03	+3.352033E-03	+4.399544E-03	+5.214274E-03	+5.796224E-03	+6.145394E-03	+6.261784E-03	+6.145394E-03	+5.796224E-03	+5.214274E-03	+4.399544E-03	+3.352033E-03	+2.071743E-03	+5.586722E-04	-1.187178E-03	-3.165809E-03	-3.165809E-03	-1.187178E-03	+5.586722E-04	+2.071743E-03	+3.352033E-03	+4.399544E-03	+5.214274E-03	+5.796224E-03	+6.145394E-03	+6.261784E-03	+6.145394E-03	+5.796224E-03	+5.214274E-03	+4.399544E-03	+3.352033E-03	+2.071743E-03	+5.586722E-04	-1.187178E-03	-3.165809E-03	-3.165809E-03	-1.187178E-03	+5.586722E-04	+2.071743E-03	+3.352033E-03	+4.399544E-03	+5.214274E-03	+5.796224E-03	+6.145394E-03	+6.261784E-03	+6.145394E-03	+5.796224E-03	+5.214274E-03	+4.399544E-03	+3.352033E-03	+2.071743E-03	+5.586722E-04	-1.187178E-03	-3.165809E-03	-3.165809E-03	-1.187178E-03	+5.586722E-04	+2.071743E-03	+3.352033E-03	+4.399544E-03	+5.214274E-03	+5.796224E-03	+6.145394E-03	+6.261784E-03	+6.145394E-03	+5.796224E-03	+5.214274E-03	+4.399544E-03	+3.352033E-03	+2.071743E-03	+5.586722E-04	-1.187178E-03	-3.165809E-03	-3.165809E-03	-1.187178E-03	+5.586722E-04	+2.071743E-03	+3.352033E-03	+4.399544E-03	+5.214274E-03	+5.796224E-03	+6.145394E-03	+6.261784E-03	+6.145394E-03	+5.796224E-03	+5.214274E-03	+4.399544E-03	+3.352033E-03	+2.071743E-03	+5.586722E-04	-1.187178E-03	-3.165809E-03	-3.165809E-03	-1.187178E-03	+5.586722E-04	+2.071743E-03	+3.352033E-03	+4.399544E-03	+5.214274E-03	+5.796224E-03	+6.145394E-03	+6.261784E-03	+6.145394E-03	+5.796224E-03	+5.214274E-03	+4.399544E-03	+3.352033E-03	+2.071743E-03	+5.586722E-04	-1.187178E-03	-3.165809E-03	-3.165809E-03	-1.187178E-03	+5.586722E-04	+2.071743E-03	+3.352033E-03	+4.399544E-03	+5.214274E-03	+5.796224E-03	+6.145394E-03	+6.261784E-03	+6.145394E-03	+5.796224E-03	+5.214274E-03	+4.399544E-03	+3.352033E-03	+2.071743E-03	+5.586722E-04	-1.187178E-03	-3.165809E-03	-3.165809E-03	-1.187178E-03	+5.586722E-04	+2.071743E-03	+3.352033E-03	+4.399544E-03	+5.214274E-03	+5.796224E-03	+6.145394E-03	+6.261784E-03	+6.145394E-03	+5.796224E-03	+5.214274E-03	+4.399544E-03	+3.352033E-03	+2.071743E-03	+5.586722E-04	-1.187178E-03	-3.165809E-03	-3.165809E-03	-1.187178E-03	+5.586722E-04	+2.071743E-03	+3.352033E-03	+4.399544E-03	+5.214274E-03	+5.796224E-03	+6.145394E-03	+6.261784E-03	+6.145394E-03	+5.796224E-03	+5.214274E-03	+4.399544E-03	+3.352033E-03	+2.071743E-03	+5.586722E-04	-1.187178E-03	-3.165809E-03	-3.165809E-03	-1.187178E-03	+5.586722E-04	+2.071743E-03	+3.352033E-03	+4.399544E-03	+5.214274E-03	+5.796224E-03	+6.145394E-03	+6.261784E-03
	A	+1.427013E-03	+1.399032E-05	-9.562794E-04	-1.539141E-03	-1.789938E-03	-1.764015E-03	-1.516715E-03	-1.103384E-03	-5.793638E-04	+0.000000E+00	+5.793638E-04	+1.103384E-03	+1.516715E-03	+1.764015E-03	+1.789938E-03	+1.539141E-03	+9.562794E-04	-1.399032E-05	-1.427013E-03	+1.427013E-03	+1.399032E-05	-9.562794E-04	-1.539141E-03	-1.789938E-03	-1.764015E-03	-1.516715E-03	-1.103384E-03	-5.793638E-04	+0.000000E+00	+5.793638E-04	+1.103384E-03	+1.516715E-03	+1.764015E-03	+1.789938E-03	+1.539141E-03	+9.562794E-04	-1.399032E-05	-1.427013E-03	+1.427013E-03	+1.399032E-05	-9.562794E-04	-1.539141E-03	-1.789938E-03	-1.764015E-03	-1.516715E-03	-1.103384E-03	-5.793638E-04	+0.000000E+00	+5.793638E-04	+1.103384E-03	+1.516715E-03	+1.764015E-03	+1.789938E-03	+1.539141E-03	+9.562794E-04	-1.399032E-05	-1.427013E-03	+1.427013E-03	+1.399032E-05	-9.562794E-04	-1.539141E-03	-1.789938E-03	-1.764015E-03	-1.516715E-03	-1.103384E-03	-5.793638E-04	+0.000000E+00	+5.793638E-04	+1.103384E-03	+1.516715E-03	+1.764015E-03	+1.789938E-03	+1.539141E-03	+9.562794E-04	-1.399032E-05	-1.427013E-03	+1.427013E-03	+1.399032E-05	-9.562794E-04	-1.539141E-03	-1.789938E-03	-1.764015E-03	-1.516715E-03	-1.103384E-03	-5.793638E-04	+0.000000E+00	+5.793638E-04	+1.103384E-03	+1.516715E-03	+1.764015E-03	+1.789938E-03	+1.539141E-03	+9.562794E-04	-1.399032E-05	-1.427013E-03	+1.427013E-03	+1.399032E-05	-9.562794E-04	-1.539141E-03	-1.789938E-03	-1.764015E-03	-1.516715E-03	-1.103384E-03	-5.793638E-04	+0.000000E+00	+5.793638E-04	+1.103384E-03	+1.516715E-03	+1.764015E-03	+1.789938E-03	+1.539141E-03	+9.562794E-04	-1.399032E-05	-1.427013E-03	+1.427013E-03	+1.399032E-05	-9.562794E-04	-1.539141E-03	-1.789938E-03	-1.764015E-03	-1.516715E-03	-1.103384E-03	-5.793638E-04	+0.000000E+00	+5.793638E-04	+1.103384E-03	+1.516715E-03	+1.764015E-03	+1.789938E-03	+1.539141E-03	+9.562794E-04	-1.399032E-05	-1.427013E-03	+1.427013E-03	+1.399032E-05	-9.562794E-04	-1.539141E-03	-1.789938E-03	-1.764015E-03	-1.516715E-03	-1.103384E-03	-5.793638E-04	+0.000000E+00	+5.793638E-04	+1.103384E-03	+1.516715E-03	+1.764015E-03	+1.789938E-03	+1.539141E-03	+9.562794E-04	-1.399032E-05	-1.427013E-03	+1.427013E-03	+1.399032E-05	-9.562794E-04	-1.539141E-03	-1.789938E-03	-1.764015E-03	-1.516715E-03	-1.103384E-03	-5.793638E-04	+0.000000E+00	+5.793638E-04	+1.103384E-03	+1.516715E-03	+1.764015E-03	+1.789938E-03	+1.539141E-03	+9.562794E-04	-1.399032E-05	-1.427013E-03	+1.427013E-03	+1.399032E-05	-9.562794E-04	-1.539141E-03	-1.789938E-03	-1.764015E-03	-1.516715E-03	-1.103384E-03	-5.793638E-04	+0.000000E+00
	S	+1.978631E-04	+1.319087E-04	+7.371370E-05	+2.327801E-05	-1.939834E-05	-5.431535E-05	-8.147303E-05	-1.008714E-04	-1.125104E-04	-1.163900E-04	-1.125104E-04	-1.008714E-04	-8.147303E-05	-5.431535E-05	-1.939834E-05	+2.327801E-05	+7.371370E-05	+1.319087E-04	+1.978631E-04	+1.978631E-04	+1.319087E-04	+7.371370E-05	+2.327801E-05	-1.939834E-05	-5.431535E-05	-8.147303E-05	-1.008714E-04	-1.125104E-04	-1.163900E-04	-1.125104E-04	-1.008714E-04	-8.147303E-05	-5.431535E-05	-1.939834E-05	+2.327801E-05	+7.371370E-05	+1.319087E-04	+1.978631E-04	+1.978631E-04	+1.319087E-04	+7.371370E-05	+2.327801E-05	-1.939834E-05	-5.431535E-05	-8.147303E-05	-1.008714E-04	-1.125104E-04	-1.163900E-04	-1.125104E-04	-1.008714E-04	-8.147303E-05	-5.431535E-05	-1.939834E-05	+2.327801E-05	+7.371370E-05	+1.319087E-04	+1.978631E-04	+1.978631E-04	+1.319087E-04	+7.371370E-05	+2.327801E-05	-1.939834E-05	-5.431535E-05	-8.147303E-05	-1.008714E-04	-1.125104E-04	-1.163900E-04	-1.125104E-04	-1.008714E-04	-8.147303E-05	-5.431535E-05	-1.939834E-05	+2.327801E-05	+7.371370E-05	+1.319087E-04	+1.978631E-04	+1.978631E-04	+1.319087E-04	+7.371370E-05	+2.327801E-05	-1.939834E-05	-5.431535E-05	-8.147303E-05	-1.008714E-04	-1.125104E-04	-1.163900E-04	-1.125104E-04	-1.008714E-04	-8.147303E-05	-5.431535E-05	-1.939834E-05	+2.327801E-05	+7.371370E-05	+1.319087E-04	+1.978631E-04	+1.978631E-04	+1.319087E-04	+7.371370E-05	+2.327801E-05	-1.939834E-05	-5.431535E-05	-8.147303E-05	-1.008714E-04	-1.125104E-04	-1.163900E-04	-1.125104E-04	-1.008714E-04	-8.147303E-05	-5.431535E-05	-1.939834E-05	+2.327801E-05	+7.371370E-05	+1.319087E-04	+1.978631E-04	+1.978631E-04	+1.319087E-04	+7.371370E-05	+2.327801E-05	-1.939834E-05	-5.431535E-05	-8.147303E-05	-1.008714E-04	-1.125104E-04	-1.163900E-04	-1.125104E-04	-1.008714E-04	-8.147303E-05	-5.431535E-05	-1.939834E-05	+2.327801E-05	+7.371370E-05	+1.319087E-04	+1.978631E-04	+1.978631E-04	+1.319087E-04	+7.371370E-05	+2.327801E-05	-1.939834E-05	-5.431535E-05	-8.147303E-05	-1.008714E-04	-1.125104E-04	-1.163900E-04	-1.125104E-04	-1.008714E-04	-8.147303E-05	-5.431535E-05	-1.939834E-05	+2.327801E-05	+7.371370E-05	+1.319087E-04	+1.978631E-04	+1.978631E-04	+1.319087E-04	+7.371370E-05	+2.327801E-05	-1.939834E-05	-5.431535E-05	-8.147303E-05	-1.008714E-04	-1.125104E-04	-1.163900E-04	-1.125104E-04	-1.008714E-04	-8.147303E-05	-5.431535E-05	-1.939834E-05	+2.327801E-05	+7.371370E-05	+1.319087E-04	+1.978631E-04	+1.978631E-04	+1.319087E-04	+7.371370E-05	+2.327801E-05	-1.939834E-05	-5.431535E-05	-8.147303E-05	-1.008714E-04	-1.125104E-04	-1.163900E-04
	A	-4.197096E-05	-1.399032E-05	+5.760719E-06	+1.831086E-05	+2.468880E-05	+2.592324E-05	+2.304288E-05	+1.707642E-05	+9.052559E-06	+0.000000E+00	-9.052559E-06	-1.707642E-05	-2.304288E-05	-2.592324E-05	-2.468880E-05	-1.831086E-05	-5.760719E-06	+1.399032E-05	+4.197096E-05	-4.197096E-05	-1.399032E-05	+5.760719E-06	+1.831086E-05	+2.468880E-05	+2.592324E-05	+2.304288E-05	+1.707642E-05	+9.052559E-06	+0.000000E+00	-9.052559E-06	-1.707642E-05	-2.304288E-05	-2.592324E-05	-2.468880E-05	-1.831086E-05	-5.760719E-06	+1.399032E-05	+4.197096E-05	-4.197096E-05	-1.399032E-05	+5.760719E-06	+1.831086E-05	+2.468880E-05	+2.592324E-05	+2.304288E-05	+1.707642E-05	+9.052559E-06	+0.000000E+00	-9.052559E-06	-1.707642E-05	-2.304288E-05	-2.592324E-05	-2.468880E-05	-1.831086E-05	-5.760719E-06	+1.399032E-05	+4.197096E-05	-4.197096E-05	-1.399032E-05	+5.760719E-06	+1.831086E-05	+2.468880E-05	+2.592324E-05	+2.304288E-05	+1.707642E-05	+9.052559E-06	+0.000000E+00	-9.052559E-06	-1.707642E-05	-2.304288E-05	-2.592324E-05	-2.468880E-05	-1.831086E-05	-5.760719E-06	+1.399032E-05	+4.197096E-05	-4.197096E-05	-1.399032E-05	+5.760719E-06	+1.831086E-05	+2.468880E-05	+2.592324E-05	+2.304288E-05	+1.707642E-05	+9.052559E-06	+0.000000E+00	-9.052559E-06	-1.707642E-05	-2.304288E-05	-2.592324E-05	-2.468880E-05	-1.831086E-05	-5.760719E-06	+1.399032E-05	+4.197096E-05	-4.197096E-05	-1.399032E-05	+5.760719E-06	+1.831086E-05	+2.468880E-05	+2.592324E-05	+2.304288E-05	+1.707642E-05	+9.052559E-06	+0.000000E+00	-9.052559E-06	-1.707642E-05	-2.304288E-05	-2.592324E-05	-2.468880E-05	-1.831086E-05	-5.760719E-06	+1.399032E-05	+4.197096E-05	-4.197096E-05	-1.399032E-05	+5.760719E-06	+1.831086E-05	+2.468880E-05	+2.592324E-05	+2.304288E-05	+1.707642E-05	+9.052559E-06	+0.000000E+00	-9.052559E-06	-1.707642E-05	-2.304288E-05	-2.592324E-05	-2.468880E-05	-1.831086E-05	-5.760719E-06	+1.399032E-05	+4.197096E-05	-4.197096E-05	-1.399032E-05	+5.760719E-06	+1.831086E-05	+2.468880E-05	+2.592324E-05	+2.304288E-05	+1.707642E-05	+9.052559E-06	+0.000000E+00	-9.052559E-06	-1.707642E-05	-2.304288E-05	-2.592324E-05	-2.468880E-05	-1.831086E-05	-5.760719E-06	+1.399032E-05	+4.197096E-05	-4.197096E-05	-1.399032E-05	+5.760719E-06	+1.831086E-05	+2.468880E-05	+2.592324E-05	+2.304288E-05	+1.707642E-05	+9.052559E-06	+0.000000E+00	-9.052559E-06	-1.707642E-05	-2.304288E-05	-2.592324E-05	-2.468880E-05	-1.831086E-05	-5.760719E-06	+1.399032E-05	+4.197096E-05	-4.197096E-05	-1.399032E-05	+5.760719E-06	+1.831086E-05	+2.468880E-05	+2.592324E-05	+2.304288E-05	+1.707642E-05	+9.052559E-06	+0.000000E+00
	A	+9.497428E-04	+3.561535E-04	-1.676017E-04	-6.215228E-04	-1.005610E-03	-1.319863E-03	-1.564282E-03	-1.738867E-03	-1.843618E-03	-1.878535E-03	-1.843618E-03	-1.738867E-03	-1.564282E-03	-1.319863E-03	-1.005610E-03	-6.215228E-04	-1.676017E-04	+3.561535E-04	+9.497428E-04	+8.442158E-04	+3.165809E-04	-1.489793E-04	-5.524648E-04	-8.938756E-04	-1.173212E-03	-1.390473E-03	-1.545660E-03	-1.638772E-03	-1.669809E-03	-1.638772E-03	-1.545660E-03	-1.390473E-03	-1.173212E-03	-8.938756E-04	-5.524648E-04	-1.489793E-04	+3.165809E-04	+8.442158E-04	+7.386888E-04	+2.770083E-04	-1.303569E-04	-4.834067E-04	-7.821411E-04	-1.026560E-03	-1.216664E-03	-1.352452E-03	-1.433925E-03	-1.461083E-03	-1.433925E-03	-1.352452E-03	-1.216664E-03	-1.026560E-03	-7.821411E-04	-4.834067E-04	-1.303569E-04	+2.770083E-04	+7.386888E-04	+6.331619E-04	+2.374357E-04	-1.117344E-04	-4.143486E-04	-6.704067E-04	-8.799088E-04	-1.042855E-03	-1.159245E-03	-1.229079E-03	-1.252357E-03	-1.229079E-03	-1.159245E-03	-1.042855E-03	-8.799088E-04	-6.704067E-04	-4.143486E-04	-1.117344E-04	+2.374357E-04	+6.331619E-04	+5.276349E-04	+1.978631E-04	-9.311204E-05	-3.452905E-04	-5.586722E-04	-7.332573E-04	-8.690457E-04	-9.660374E-04	-1.024232E-03	-1.043631E-03	-1.024232E-03	-9.660374E-04	-8.690457E-04	-7.332573E-04	-5.586722E-04	-3.452905E-04	-9.311204E-05	+1.978631E-04	+5.276349E-04	+4.221079E-04	+1.582905E-04	-7.448963E-05	-2.762324E-04	-4.469378E-04	-5.866058E-04	-6.952365E-04	-7.728299E-04	-8.193859E-04	-8.349046E-04	-8.193859E-04	-7.728299E-04	-6.952365E-04	-5.866058E-04	-4.469378E-04	-2.762324E-04	-7.448963E-05	+1.582905E-04	+4.221079E-04	+3.165809E-04	+1.187178E-04	-5.586722E-05	-2.071743E-04	-3.352033E-04	-4.399544E-04	-5.214274E-04	-5.796224E-04	-6.145394E-04	-6.261784E-04	-6.145394E-04	-5.796224E-04	-5.214274E-04	-4.399544E-04	-3.352033E-04	-2.071743E-04	-5.586722E-05	+1.187178E-04	+3.165809E-04	+2.110540E-04	+7.914523E-05	-3.724481E-05	-1.381162E-04	-2.234689E-04	-2.933029E-04	-3.476183E-04	-3.864150E-04	-4.096930E-04	-4.174523E-04	-4.096930E-04	-3.864150E-04	-3.476183E-04	-2.933029E-04	-2.234689E-04	-1.381162E-04	-3.724481E-05	+7.914523E-05	+2.110540E-04	+1.055270E-04	+3.957262E-05	-1.862241E-05	-6.905809E-05	-1.117344E-04	-1.466515E-04	-1.738091E-04	-1.932075E-04	-2.048465E-04	-2.087261E-04	-2.048465E-04	-1.932075E-04	-1.738091E-04	-1.466515E-04	-1.117344E-04	-6.905809E-05	-1.862241E-05	+3.957262E-05	+1.055270E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-4.281038E-04	-4.197096E-06	+2.868838E-04	+4.617422E-04	+5.369814E-04	+5.292044E-04	+4.550145E-04	+3.310151E-04	+1.738091E-04	+0.000000E+00	-1.738091E-04	-3.310151E-04	-4.550145E-04	-5.292044E-04	-5.369814E-04	-4.617422E-04	-2.868838E-04	+4.197096E-06	+4.281038E-04	-3.805367E-04	-3.730752E-06	+2.550078E-04	+4.104375E-04	+4.773168E-04	+4.704039E-04	+4.044574E-04	+2.942356E-04	+1.544970E-04	+0.000000E+00	-1.544970E-04	-2.942356E-04	-4.044574E-04	-4.704039E-04	-4.773168E-04	-4.104375E-04	-2.550078E-04	+3.730752E-06	+3.805367E-04	-3.329696E-04	-3.264408E-06	+2.231319E-04	+3.591329E-04	+4.176522E-04	+4.116034E-04	+3.539002E-04	+2.574562E-04	+1.351849E-04	+0.000000E+00	-1.351849E-04	-2.574562E-04	-3.539002E-04	-4.116034E-04	-4.176522E-04	-3.591329E-04	-2.231319E-04	+3.264408E-06	+3.329696E-04	-2.854025E-04	-2.798064E-06	+1.912559E-04	+3.078282E-04	+3.579876E-04	+3.528029E-04	+3.033430E-04	+2.206767E-04	+1.158728E-04	+0.000000E+00	-1.158728E-04	-2.206767E-04	-3.033430E-04	-3.528029E-04	-3.579876E-04	-3.078282E-04	-1.912559E-04	+2.798064E-06	+2.854025E-04	-2.378354E-04	-2.331720E-06	+1.593799E-04	+2.565235E-04	+2.983230E-04	+2.940024E-04	+2.527859E-04	+1.838973E-04	+9.656063E-05	+0.000000E+00	-9.656063E-05	-1.838973E-04	-2.527859E-04	-2.940024E-04	-2.983230E-04	-2.565235E-04	-1.593799E-04	+2.331720E-06	+2.378354E-04	-1.902683E-04	-1.865376E-06	+1.275039E-04	+2.052188E-04	+2.386584E-04	+2.352019E-04	+2.022287E-04	+1.471178E-04	+7.724850E-05	+0.000000E+00	-7.724850E-05	-1.471178E-04	-2.022287E-04	-2.352019E-04	-2.386584E-04	-2.052188E-04	-1.275039E-04	+1.865376E-06	+1.902683E-04	-1.427013E-04	-1.399032E-06	+9.562794E-05	+1.539141E-04	+1.789938E-04	+1.764015E-04	+1.516715E-04	+1.103384E-04	+5.793638E-05	+0.000000E+00	-5.793638E-05	-1.103384E-04	-1.516715E-04	-1.764015E-04	-1.789938E-04	-1.539141E-04	-9.562794E-05	+1.399032E-06	+1.427013E-04	-9.513417E-05	-9.326879E-07	+6.375196E-05	+1.026094E-04	+1.193292E-04	+1.176010E-04	+1.011143E-04	+7.355890E-05	+3.862425E-05	+0.000000E+00	-3.862425E-05	-7.355890E-05	-1.011143E-04	-1.176010E-04	-1.193292E-04	-1.026094E-04	-6.375196E-05	+9.326879E-07	+9.513417E-05	-4.756708E-05	-4.663440E-07	+3.187598E-05	+5.130469E-05	+5.966459E-05	+5.880049E-05	+5.055717E-05	+3.677945E-05	+1.931213E-05	+0.000000E+00	-1.931213E-05	-3.677945E-05	-5.055717E-05	-5.880049E-05	-5.966459E-05	-5.130469E-05	-3.187598E-05	+4.663440E-07	+4.756708E-05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	-5.935892E-05	-3.957262E-05	-2.211411E-05	-6.983403E-06	+5.819502E-06	+1.629461E-05	+2.444191E-05	+3.026141E-05	+3.375311E-05	+3.491701E-05	+3.375311E-05	+3.026141E-05	+2.444191E-05	+1.629461E-05	+5.819502E-06	-6.983403E-06	-2.211411E-05	-3.957262E-05	-5.935892E-05	-5.276349E-05	-3.517566E-05	-1.965699E-05	-6.207469E-06	+5.172891E-06	+1.448409E-05	+2.172614E-05	+2.689903E-05	+3.000277E-05	+3.103735E-05	+3.000277E-05	+2.689903E-05	+2.172614E-05	+1.448409E-05	+5.172891E-06	-6.207469E-06	-1.965699E-05	-3.517566E-05	-5.276349E-05	-4.616805E-05	-3.077870E-05	-1.719986E-05	-5.431535E-06	+4.526280E-06	+1.267358E-05	+1.901037E-05	+2.353665E-05	+2.625242E-05	+2.715768E-05	+2.625242E-05	+2.353665E-05	+1.901037E-05	+1.267358E-05	+4.526280E-06	-5.431535E-06	-1.719986E-05	-3.077870E-05	-4.616805E-05	-3.957262E-05	-2.638174E-05	-1.474274E-05	-4.655602E-06	+3.879668E-06	+1.086307E-05	+1.629461E-05	+2.017427E-05	+2.250208E-05	+2.327801E-05	+2.250208E-05	+2.017427E-05	+1.629461E-05	+1.086307E-05	+3.879668E-06	-4.655602E-06	-1.474274E-05	-2.638174E-05	-3.957262E-05	-3.297718E-05	-2.198479E-05	-1.228562E-05	-3.879668E-06	+3.233057E-06	+9.052559E-06	+1.357884E-05	+1.681190E-05	+1.875173E-05	+1.939834E-05	+1.875173E-05	+1.681190E-05	+1.357884E-05	+9.052559E-06	+3.233057E-06	-3.879668E-06	-1.228562E-05	-2.198479E-05	-3.297718E-05	-2.638174E-05	-1.758783E-05	-9.828493E-06	-3.103735E-06	+2.586445E-06	+7.242047E-06	+1.086307E-05	+1.344952E-05	+1.500138E-05	+1.551867E-05	+1.500138E-05	+1.344952E-05	+1.086307E-05	+7.242047E-06	+2.586445E-06	-3.103735E-06	-9.828493E-06	-1.758783E-05	-2.638174E-05	-1.978631E-05	-1.319087E-05	-7.371370E-06	-2.327801E-06	+1.939834E-06	+5.431535E-06	+8.147303E-06	+1.008714E-05	+1.125104E-05	+1.163900E-05	+1.125104E-05	+1.008714E-05	+8.147303E-06	+5.431535E-06	+1.939834E-06	-2.327801E-06	-7.371370E-06	-1.319087E-05	-1.978631E-05	-1.319087E-05	-8.793915E-06	-4.914246E-06	-1.551867E-06	+1.293223E-06	+3.621024E-06	+5.431535E-06	+6.724758E-06	+7.500692E-06	+7.759336E-06	+7.500692E-06	+6.724758E-06	+5.431535E-06	+3.621024E-06	+1.293223E-06	-1.551867E-06	-4.914246E-06	-8.793915E-06	-1.319087E-05	-6.595436E-06	-4.396957E-06	-2.457123E-06	-7.759336E-07	+6.466114E-07	+1.810512E-06	+2.715768E-06	+3.362379E-06	+3.750346E-06	+3.879668E-06	+3.750346E-06	+3.362379E-06	+2.715768E-06	+1.810512E-06	+6.466114E-07	-7.759336E-07	-2.457123E-06	-4.396957E-06	-6.595436E-06	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+1.259129E-05	+4.197096E-06	-1.728216E-06	-5.493257E-06	-7.406639E-06	-7.776971E-06	-6.912863E-06	-5.122926E-06	-2.715768E-06	+0.000000E+00	+2.715768E-06	+5.122926E-06	+6.912863E-06	+7.776971E-06	+7.406639E-06	+5.493257E-06	+1.728216E-06	-4.197096E-06	-1.259129E-05	+1.119225E-05	+3.730752E-06	-1.536192E-06	-4.882896E-06	-6.583679E-06	-6.912863E-06	-6.144767E-06	-4.553712E-06	-2.414016E-06	+0.000000E+00	+2.414016E-06	+4.553712E-06	+6.144767E-06	+6.912863E-06	+6.583679E-06	+4.882896E-06	+1.536192E-06	-3.730752E-06	-1.119225E-05	+9.793223E-06	+3.264408E-06	-1.344168E-06	-4.272534E-06	-5.760719E-06	-6.048755E-06	-5.376672E-06	-3.984498E-06	-2.112264E-06	+0.000000E+00	+2.112264E-06	+3.984498E-06	+5.376672E-06	+6.048755E-06	+5.760719E-06	+4.272534E-06	+1.344168E-06	-3.264408E-06	-9.793223E-06	+8.394191E-06	+2.798064E-06	-1.152144E-06	-3.662172E-06	-4.937760E-06	-5.184648E-06	-4.608576E-06	-3.415284E-06	-1.810512E-06	+0.000000E+00	+1.810512E-06	+3.415284E-06	+4.608576E-06	+5.184648E-06	+4.937760E-06	+3.662172E-06	+1.152144E-06	-2.798064E-06	-8.394191E-06	+6.995159E-06	+2.331720E-06	-9.601199E-07	-3.051810E-06	-4.114800E-06	-4.320540E-06	-3.840480E-06	-2.846070E-06	-1.508760E-06	+0.000000E+00	+1.508760E-06	+2.846070E-06	+3.840480E-06	+4.320540E-06	+4.114800E-06	+3.051810E-06	+9.601199E-07	-2.331720E-06	-6.995159E-06	+5.596127E-06	+1.865376E-06	-7.680959E-07	-2.441448E-06	-3.291840E-06	-3.456432E-06	-3.072384E-06	-2.276856E-06	-1.207008E-06	+0.000000E+00	+1.207008E-06	+2.276856E-06	+3.072384E-06	+3.456432E-06	+3.291840E-06	+2.441448E-06	+7.680959E-07	-1.865376E-06	-5.596127E-06	+4.197096E-06	+1.399032E-06	-5.760719E-07	-1.831086E-06	-2.468880E-06	-2.592324E-06	-2.304288E-06	-1.707642E-06	-9.052559E-07	+0.000000E+00	+9.052559E-07	+1.707642E-06	+2.304288E-06	+2.592324E-06	+2.468880E-06	+1.831086E-06	+5.760719E-07	-1.399032E-06	-4.197096E-06	+2.798064E-06	+9.326879E-07	-3.840480E-07	-1.220724E-06	-1.645920E-06	-1.728216E-06	-1.536192E-06	-1.138428E-06	-6.035039E-07	+0.000000E+00	+6.035039E-07	+1.138428E-06	+1.536192E-06	+1.728216E-06	+1.645920E-06	+1.220724E-06	+3.840480E-07	-9.326879E-07	-2.798064E-06	+1.399032E-06	+4.663440E-07	-1.920240E-07	-6.103619E-07	-8.229599E-07	-8.641079E-07	-7.680959E-07	-5.692139E-07	-3.017520E-07	+0.000000E+00	+3.017520E-07	+5.692139E-07	+7.680959E-07	+8.641079E-07	+8.229599E-07	+6.103619E-07	+1.920240E-07	-4.663440E-07	-1.399032E-06	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
# Matrix ends.
#
