# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 9x9
# Polynomial order = 5x5
# Size of the convolution coefficient matrix = 36x81
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~41 = the left-half columns of the row.
# Column# 42 = the middle column of the row.
# Column# 43~82, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 41~2, respectively.
# Matrix starts:
	S	+1.222554E-03	-4.482697E-03	+2.445107E-03	+1.100298E-02	+1.458914E-02	+1.100298E-02	+2.445107E-03	-4.482697E-03	+1.222554E-03	-4.482697E-03	+1.643655E-02	-8.965394E-03	-4.034427E-02	-5.349352E-02	-4.034427E-02	-8.965394E-03	+1.643655E-02	-4.482697E-03	+2.445107E-03	-8.965394E-03	+4.890215E-03	+2.200597E-02	+2.917828E-02	+2.200597E-02	+4.890215E-03	-8.965394E-03	+2.445107E-03	+1.100298E-02	-4.034427E-02	+2.200597E-02	+9.902685E-02	+1.313023E-01	+9.902685E-02	+2.200597E-02	-4.034427E-02	+1.100298E-02	+1.458914E-02	-5.349352E-02	+2.917828E-02	+1.313023E-01	+1.740971E-01
	A	-1.035095E-03	+5.627822E-03	-9.246581E-03	-1.173244E-02	+0.000000E+00	+1.173244E-02	+9.246581E-03	-5.627822E-03	+1.035095E-03	+3.795350E-03	-2.063535E-02	+3.390413E-02	+4.301895E-02	+0.000000E+00	-4.301895E-02	-3.390413E-02	+2.063535E-02	-3.795350E-03	-2.070191E-03	+1.125564E-02	-1.849316E-02	-2.346488E-02	+0.000000E+00	+2.346488E-02	+1.849316E-02	-1.125564E-02	+2.070191E-03	-9.315859E-03	+5.065040E-02	-8.321923E-02	-1.055920E-01	+0.000000E+00	+1.055920E-01	+8.321923E-02	-5.065040E-02	+9.315859E-03	-1.235214E-02	+6.715868E-02	-1.103425E-01	-1.400071E-01	+0.000000E+00
	S	-1.283681E-03	+3.779728E-03	+1.538380E-03	-2.149657E-03	-3.769540E-03	-2.149657E-03	+1.538380E-03	+3.779728E-03	-1.283681E-03	+4.706832E-03	-1.385900E-02	-5.640727E-03	+7.882075E-03	+1.382165E-02	+7.882075E-03	-5.640727E-03	-1.385900E-02	+4.706832E-03	-2.567363E-03	+7.559457E-03	+3.076760E-03	-4.299314E-03	-7.539081E-03	-4.299314E-03	+3.076760E-03	+7.559457E-03	-2.567363E-03	-1.155313E-02	+3.401756E-02	+1.384542E-02	-1.934691E-02	-3.392586E-02	-1.934691E-02	+1.384542E-02	+3.401756E-02	-1.155313E-02	-1.531860E-02	+4.510476E-02	+1.835800E-02	-2.565257E-02	-4.498318E-02
	A	+5.093974E-04	-2.327946E-03	+1.304057E-03	+2.338134E-03	+0.000000E+00	-2.338134E-03	-1.304057E-03	+2.327946E-03	-5.093974E-04	-1.867790E-03	+8.535802E-03	-4.781543E-03	-8.573158E-03	+0.000000E+00	+8.573158E-03	+4.781543E-03	-8.535802E-03	+1.867790E-03	+1.018795E-03	-4.655892E-03	+2.608114E-03	+4.676268E-03	+0.000000E+00	-4.676268E-03	-2.608114E-03	+4.655892E-03	-1.018795E-03	+4.584576E-03	-2.095151E-02	+1.173652E-02	+2.104321E-02	+0.000000E+00	-2.104321E-02	-1.173652E-02	+2.095151E-02	-4.584576E-03	+6.078809E-03	-2.778015E-02	+1.556175E-02	+2.790173E-02	+0.000000E+00
	S	+1.426313E-04	-2.139469E-04	-1.120674E-04	+9.169153E-05	+1.833831E-04	+9.169153E-05	-1.120674E-04	-2.139469E-04	+1.426313E-04	-5.229813E-04	+7.844719E-04	+4.109139E-04	-3.362023E-04	-6.724045E-04	-3.362023E-04	+4.109139E-04	+7.844719E-04	-5.229813E-04	+2.852625E-04	-4.278938E-04	-2.241348E-04	+1.833831E-04	+3.667661E-04	+1.833831E-04	-2.241348E-04	-4.278938E-04	+2.852625E-04	+1.283681E-03	-1.925522E-03	-1.008607E-03	+8.252237E-04	+1.650447E-03	+8.252237E-04	-1.008607E-03	-1.925522E-03	+1.283681E-03	+1.702066E-03	-2.553100E-03	-1.337338E-03	+1.094186E-03	+2.188371E-03
	A	-4.482697E-05	+1.232742E-04	-4.482697E-05	-1.008607E-04	+0.000000E+00	+1.008607E-04	+4.482697E-05	-1.232742E-04	+4.482697E-05	+1.643655E-04	-4.520053E-04	+1.643655E-04	+3.698225E-04	+0.000000E+00	-3.698225E-04	-1.643655E-04	+4.520053E-04	-1.643655E-04	-8.965394E-05	+2.465483E-04	-8.965394E-05	-2.017214E-04	+0.000000E+00	+2.017214E-04	+8.965394E-05	-2.465483E-04	+8.965394E-05	-4.034427E-04	+1.109467E-03	-4.034427E-04	-9.077461E-04	+0.000000E+00	+9.077461E-04	+4.034427E-04	-1.109467E-03	+4.034427E-04	-5.349352E-04	+1.471072E-03	-5.349352E-04	-1.203604E-03	+0.000000E+00
	A	-1.035095E-03	+3.795350E-03	-2.070191E-03	-9.315859E-03	-1.235214E-02	-9.315859E-03	-2.070191E-03	+3.795350E-03	-1.035095E-03	+5.627822E-03	-2.063535E-02	+1.125564E-02	+5.065040E-02	+6.715868E-02	+5.065040E-02	+1.125564E-02	-2.063535E-02	+5.627822E-03	-9.246581E-03	+3.390413E-02	-1.849316E-02	-8.321923E-02	-1.103425E-01	-8.321923E-02	-1.849316E-02	+3.390413E-02	-9.246581E-03	-1.173244E-02	+4.301895E-02	-2.346488E-02	-1.055920E-01	-1.400071E-01	-1.055920E-01	-2.346488E-02	+4.301895E-02	-1.173244E-02	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+8.763808E-04	-4.764889E-03	+7.828772E-03	+9.933466E-03	+0.000000E+00	-9.933466E-03	-7.828772E-03	+4.764889E-03	-8.763808E-04	-4.764889E-03	+2.590674E-02	-4.256509E-02	-5.400833E-02	+0.000000E+00	+5.400833E-02	+4.256509E-02	-2.590674E-02	+4.764889E-03	+7.828772E-03	-4.256509E-02	+6.993497E-02	+8.873635E-02	+0.000000E+00	-8.873635E-02	-6.993497E-02	+4.256509E-02	-7.828772E-03	+9.933466E-03	-5.400833E-02	+8.873635E-02	+1.125923E-01	+0.000000E+00	-1.125923E-01	-8.873635E-02	+5.400833E-02	-9.933466E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	+1.086850E-03	-3.200170E-03	-1.302495E-03	+1.820043E-03	+3.191544E-03	+1.820043E-03	-1.302495E-03	-3.200170E-03	+1.086850E-03	-5.909213E-03	+1.739935E-02	+7.081676E-03	-9.895587E-03	-1.735245E-02	-9.895587E-03	+7.081676E-03	+1.739935E-02	-5.909213E-03	+9.708910E-03	-2.858735E-02	-1.163528E-02	+1.625857E-02	+2.851029E-02	+1.625857E-02	-1.163528E-02	-2.858735E-02	+9.708910E-03	+1.231906E-02	-3.627279E-02	-1.476332E-02	+2.062954E-02	+3.617502E-02	+2.062954E-02	-1.476332E-02	-3.627279E-02	+1.231906E-02	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-4.312898E-04	+1.970994E-03	-1.104102E-03	-1.979620E-03	+0.000000E+00	+1.979620E-03	+1.104102E-03	-1.970994E-03	+4.312898E-04	+2.344926E-03	-1.071631E-02	+6.003010E-03	+1.076321E-02	+0.000000E+00	-1.076321E-02	-6.003010E-03	+1.071631E-02	-2.344926E-03	-3.852742E-03	+1.760703E-02	-9.863020E-03	-1.768409E-02	+0.000000E+00	+1.768409E-02	+9.863020E-03	-1.760703E-02	+3.852742E-03	-4.888517E-03	+2.234052E-02	-1.251460E-02	-2.243829E-02	+0.000000E+00	+2.243829E-02	+1.251460E-02	-2.234052E-02	+4.888517E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
