# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 27x27
# Polynomial order = 1x1
# Size of the convolution coefficient matrix = 4x729
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~365 = the left-half columns of the row.
# Column# 366 = the middle column of the row.
# Column# 367~730, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 365~2, respectively.
# Matrix starts:
	S	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03	+1.371742E-03
	A	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00	+2.261113E-05	+4.522227E-05	+6.783340E-05	+9.044453E-05	+1.130557E-04	+1.356668E-04	+1.582779E-04	+1.808891E-04	+2.035002E-04	+2.261113E-04	+2.487225E-04	+2.713336E-04	+2.939447E-04	-2.939447E-04	-2.713336E-04	-2.487225E-04	-2.261113E-04	-2.035002E-04	-1.808891E-04	-1.582779E-04	-1.356668E-04	-1.130557E-04	-9.044453E-05	-6.783340E-05	-4.522227E-05	-2.261113E-05	+0.000000E+00
	A	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.939447E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.713336E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.487225E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.261113E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-2.035002E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.808891E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.582779E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.356668E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-1.130557E-04	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-9.044453E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-6.783340E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-4.522227E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	-2.261113E-05	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+6.298816E-05	+5.814292E-05	+5.329767E-05	+4.845243E-05	+4.360719E-05	+3.876194E-05	+3.391670E-05	+2.907146E-05	+2.422621E-05	+1.938097E-05	+1.453573E-05	+9.690486E-06	+4.845243E-06	+0.000000E+00	-4.845243E-06	-9.690486E-06	-1.453573E-05	-1.938097E-05	-2.422621E-05	-2.907146E-05	-3.391670E-05	-3.876194E-05	-4.360719E-05	-4.845243E-05	-5.329767E-05	-5.814292E-05	-6.298816E-05	+5.814292E-05	+5.367038E-05	+4.919785E-05	+4.472532E-05	+4.025279E-05	+3.578026E-05	+3.130772E-05	+2.683519E-05	+2.236266E-05	+1.789013E-05	+1.341760E-05	+8.945064E-06	+4.472532E-06	+0.000000E+00	-4.472532E-06	-8.945064E-06	-1.341760E-05	-1.789013E-05	-2.236266E-05	-2.683519E-05	-3.130772E-05	-3.578026E-05	-4.025279E-05	-4.472532E-05	-4.919785E-05	-5.367038E-05	-5.814292E-05	+5.329767E-05	+4.919785E-05	+4.509803E-05	+4.099821E-05	+3.689839E-05	+3.279857E-05	+2.869875E-05	+2.459893E-05	+2.049910E-05	+1.639928E-05	+1.229946E-05	+8.199642E-06	+4.099821E-06	+0.000000E+00	-4.099821E-06	-8.199642E-06	-1.229946E-05	-1.639928E-05	-2.049910E-05	-2.459893E-05	-2.869875E-05	-3.279857E-05	-3.689839E-05	-4.099821E-05	-4.509803E-05	-4.919785E-05	-5.329767E-05	+4.845243E-05	+4.472532E-05	+4.099821E-05	+3.727110E-05	+3.354399E-05	+2.981688E-05	+2.608977E-05	+2.236266E-05	+1.863555E-05	+1.490844E-05	+1.118133E-05	+7.454220E-06	+3.727110E-06	+0.000000E+00	-3.727110E-06	-7.454220E-06	-1.118133E-05	-1.490844E-05	-1.863555E-05	-2.236266E-05	-2.608977E-05	-2.981688E-05	-3.354399E-05	-3.727110E-05	-4.099821E-05	-4.472532E-05	-4.845243E-05	+4.360719E-05	+4.025279E-05	+3.689839E-05	+3.354399E-05	+3.018959E-05	+2.683519E-05	+2.348079E-05	+2.012639E-05	+1.677199E-05	+1.341760E-05	+1.006320E-05	+6.708798E-06	+3.354399E-06	+0.000000E+00	-3.354399E-06	-6.708798E-06	-1.006320E-05	-1.341760E-05	-1.677199E-05	-2.012639E-05	-2.348079E-05	-2.683519E-05	-3.018959E-05	-3.354399E-05	-3.689839E-05	-4.025279E-05	-4.360719E-05	+3.876194E-05	+3.578026E-05	+3.279857E-05	+2.981688E-05	+2.683519E-05	+2.385350E-05	+2.087182E-05	+1.789013E-05	+1.490844E-05	+1.192675E-05	+8.945064E-06	+5.963376E-06	+2.981688E-06	+0.000000E+00	-2.981688E-06	-5.963376E-06	-8.945064E-06	-1.192675E-05	-1.490844E-05	-1.789013E-05	-2.087182E-05	-2.385350E-05	-2.683519E-05	-2.981688E-05	-3.279857E-05	-3.578026E-05	-3.876194E-05	+3.391670E-05	+3.130772E-05	+2.869875E-05	+2.608977E-05	+2.348079E-05	+2.087182E-05	+1.826284E-05	+1.565386E-05	+1.304488E-05	+1.043591E-05	+7.826931E-06	+5.217954E-06	+2.608977E-06	+0.000000E+00	-2.608977E-06	-5.217954E-06	-7.826931E-06	-1.043591E-05	-1.304488E-05	-1.565386E-05	-1.826284E-05	-2.087182E-05	-2.348079E-05	-2.608977E-05	-2.869875E-05	-3.130772E-05	-3.391670E-05	+2.907146E-05	+2.683519E-05	+2.459893E-05	+2.236266E-05	+2.012639E-05	+1.789013E-05	+1.565386E-05	+1.341760E-05	+1.118133E-05	+8.945064E-06	+6.708798E-06	+4.472532E-06	+2.236266E-06	+0.000000E+00	-2.236266E-06	-4.472532E-06	-6.708798E-06	-8.945064E-06	-1.118133E-05	-1.341760E-05	-1.565386E-05	-1.789013E-05	-2.012639E-05	-2.236266E-05	-2.459893E-05	-2.683519E-05	-2.907146E-05	+2.422621E-05	+2.236266E-05	+2.049910E-05	+1.863555E-05	+1.677199E-05	+1.490844E-05	+1.304488E-05	+1.118133E-05	+9.317775E-06	+7.454220E-06	+5.590665E-06	+3.727110E-06	+1.863555E-06	+0.000000E+00	-1.863555E-06	-3.727110E-06	-5.590665E-06	-7.454220E-06	-9.317775E-06	-1.118133E-05	-1.304488E-05	-1.490844E-05	-1.677199E-05	-1.863555E-05	-2.049910E-05	-2.236266E-05	-2.422621E-05	+1.938097E-05	+1.789013E-05	+1.639928E-05	+1.490844E-05	+1.341760E-05	+1.192675E-05	+1.043591E-05	+8.945064E-06	+7.454220E-06	+5.963376E-06	+4.472532E-06	+2.981688E-06	+1.490844E-06	+0.000000E+00	-1.490844E-06	-2.981688E-06	-4.472532E-06	-5.963376E-06	-7.454220E-06	-8.945064E-06	-1.043591E-05	-1.192675E-05	-1.341760E-05	-1.490844E-05	-1.639928E-05	-1.789013E-05	-1.938097E-05	+1.453573E-05	+1.341760E-05	+1.229946E-05	+1.118133E-05	+1.006320E-05	+8.945064E-06	+7.826931E-06	+6.708798E-06	+5.590665E-06	+4.472532E-06	+3.354399E-06	+2.236266E-06	+1.118133E-06	+0.000000E+00	-1.118133E-06	-2.236266E-06	-3.354399E-06	-4.472532E-06	-5.590665E-06	-6.708798E-06	-7.826931E-06	-8.945064E-06	-1.006320E-05	-1.118133E-05	-1.229946E-05	-1.341760E-05	-1.453573E-05	+9.690486E-06	+8.945064E-06	+8.199642E-06	+7.454220E-06	+6.708798E-06	+5.963376E-06	+5.217954E-06	+4.472532E-06	+3.727110E-06	+2.981688E-06	+2.236266E-06	+1.490844E-06	+7.454220E-07	+0.000000E+00	-7.454220E-07	-1.490844E-06	-2.236266E-06	-2.981688E-06	-3.727110E-06	-4.472532E-06	-5.217954E-06	-5.963376E-06	-6.708798E-06	-7.454220E-06	-8.199642E-06	-8.945064E-06	-9.690486E-06	+4.845243E-06	+4.472532E-06	+4.099821E-06	+3.727110E-06	+3.354399E-06	+2.981688E-06	+2.608977E-06	+2.236266E-06	+1.863555E-06	+1.490844E-06	+1.118133E-06	+7.454220E-07	+3.727110E-07	+0.000000E+00	-3.727110E-07	-7.454220E-07	-1.118133E-06	-1.490844E-06	-1.863555E-06	-2.236266E-06	-2.608977E-06	-2.981688E-06	-3.354399E-06	-3.727110E-06	-4.099821E-06	-4.472532E-06	-4.845243E-06	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
# Matrix ends.
#
#
# ---------------------------------- LICENSE NOTICE -----------------------------------
# THIS DATA IS RELEASED UNDER THE CREATIVE COMMONS LICENSE "CC BY-NC-SA 4.0".
#   This license lets you remix, tweak, and build upon this work non-commercially,
