# ================================== Start of File ====================================
# Spatial dimensions = 2
# Kernel size = 11x11
# Polynomial order = 3x5
# Size of the convolution coefficient matrix = 24x121
#
# Column# 1:
#    S/A => The left and the right halves of the row are symmetric(S)/anti-symmetric(A) about the middle column.
#           If symmetric elements on the right half, their signs are same as the corresponding elements on the left side.
#           If anti-symmetric elements, the signs are opposite.
# Column# 2~61 = the left-half columns of the row.
# Column# 62 = the middle column of the row.
# Column# 63~122, which are the right-half columns, are not stored, because they are symmetric/anti-symmetric
#           of the elements in the column# 61~2, respectively.
# Matrix starts:
	S	-3.520955E-03	+8.802386E-03	+1.956086E-03	-1.173652E-02	-2.347303E-02	-2.797203E-02	-2.347303E-02	-1.173652E-02	+1.956086E-03	+8.802386E-03	-3.520955E-03	+8.802386E-04	-2.200597E-03	-4.890215E-04	+2.934129E-03	+5.868258E-03	+6.993007E-03	+5.868258E-03	+2.934129E-03	-4.890215E-04	-2.200597E-03	+8.802386E-04	+4.303389E-03	-1.075847E-02	-2.390772E-03	+1.434463E-02	+2.868926E-02	+3.418803E-02	+2.868926E-02	+1.434463E-02	-2.390772E-03	-1.075847E-02	+4.303389E-03	+6.748496E-03	-1.687124E-02	-3.749165E-03	+2.249499E-02	+4.498998E-02	+5.361305E-02	+4.498998E-02	+2.249499E-02	-3.749165E-03	-1.687124E-02	+6.748496E-03	+8.215561E-03	-2.053890E-02	-4.564200E-03	+2.738520E-02	+5.477040E-02	+6.526807E-02	+5.477040E-02	+2.738520E-02	-4.564200E-03	-2.053890E-02	+8.215561E-03	+8.704582E-03	-2.176146E-02	-4.835879E-03	+2.901527E-02	+5.803055E-02	+6.915307E-02
	A	+2.802093E-03	-1.059220E-02	+6.107878E-03	+1.845567E-02	+1.508142E-02	+0.000000E+00	-1.508142E-02	-1.845567E-02	-6.107878E-03	+1.059220E-02	-2.802093E-03	-7.005233E-04	+2.648051E-03	-1.526970E-03	-4.613918E-03	-3.770356E-03	+0.000000E+00	+3.770356E-03	+4.613918E-03	+1.526970E-03	-2.648051E-03	+7.005233E-04	-3.424780E-03	+1.294603E-02	-7.465184E-03	-2.255693E-02	-1.843285E-02	+0.000000E+00	+1.843285E-02	+2.255693E-02	+7.465184E-03	-1.294603E-02	+3.424780E-03	-5.370678E-03	+2.030173E-02	-1.170677E-02	-3.537337E-02	-2.890606E-02	+0.000000E+00	+2.890606E-02	+3.537337E-02	+1.170677E-02	-2.030173E-02	+5.370678E-03	-6.538217E-03	+2.471514E-02	-1.425172E-02	-4.306323E-02	-3.518998E-02	+0.000000E+00	+3.518998E-02	+4.306323E-02	+1.425172E-02	-2.471514E-02	+6.538217E-03	-6.927397E-03	+2.618628E-02	-1.510003E-02	-4.562652E-02	-3.728463E-02	+0.000000E+00
	S	+2.200597E-03	-4.254487E-03	-3.569857E-03	-2.445107E-05	+3.325346E-03	+4.645704E-03	+3.325346E-03	-2.445107E-05	-3.569857E-03	-4.254487E-03	+2.200597E-03	-5.501492E-04	+1.063622E-03	+8.924642E-04	+6.112768E-06	-8.313365E-04	-1.161426E-03	-8.313365E-04	+6.112768E-06	+8.924642E-04	+1.063622E-03	-5.501492E-04	-2.689618E-03	+5.199928E-03	+4.363158E-03	+2.988465E-05	-4.064312E-03	-5.678083E-03	-4.064312E-03	+2.988465E-05	+4.363158E-03	+5.199928E-03	-2.689618E-03	-4.217810E-03	+8.154433E-03	+6.842225E-03	+4.686456E-05	-6.373580E-03	-8.904266E-03	-6.373580E-03	+4.686456E-05	+6.842225E-03	+8.154433E-03	-4.217810E-03	-5.134725E-03	+9.927136E-03	+8.329666E-03	+5.705250E-05	-7.759141E-03	-1.083998E-02	-7.759141E-03	+5.705250E-05	+8.329666E-03	+9.927136E-03	-5.134725E-03	-5.440364E-03	+1.051804E-02	+8.825479E-03	+6.044849E-05	-8.220994E-03	-1.148521E-02
	A	-7.885471E-04	+2.457333E-03	+6.724045E-05	-2.078341E-03	-1.931635E-03	+0.000000E+00	+1.931635E-03	+2.078341E-03	-6.724045E-05	-2.457333E-03	+7.885471E-04	+1.971368E-04	-6.143332E-04	-1.681011E-05	+5.195853E-04	+4.829087E-04	+0.000000E+00	-4.829087E-04	-5.195853E-04	+1.681011E-05	+6.143332E-04	-1.971368E-04	+9.637798E-04	-3.003407E-03	-8.218277E-05	+2.540195E-03	+2.360887E-03	+0.000000E+00	-2.360887E-03	-2.540195E-03	+8.218277E-05	+3.003407E-03	-9.637798E-04	+1.511382E-03	-4.709888E-03	-1.288775E-04	+3.983487E-03	+3.702300E-03	+0.000000E+00	-3.702300E-03	-3.983487E-03	+1.288775E-04	+4.709888E-03	-1.511382E-03	+1.839943E-03	-5.733777E-03	-1.568944E-04	+4.849463E-03	+4.507148E-03	+0.000000E+00	-4.507148E-03	-4.849463E-03	+1.568944E-04	+5.733777E-03	-1.839943E-03	+1.949464E-03	-6.075073E-03	-1.662333E-04	+5.138121E-03	+4.775430E-03	+0.000000E+00
	S	-1.467064E-04	+1.467064E-04	+1.467064E-04	+2.445107E-05	-9.780429E-05	-1.467064E-04	-9.780429E-05	+2.445107E-05	+1.467064E-04	+1.467064E-04	-1.467064E-04	+3.667661E-05	-3.667661E-05	-3.667661E-05	-6.112768E-06	+2.445107E-05	+3.667661E-05	+2.445107E-05	-6.112768E-06	-3.667661E-05	-3.667661E-05	+3.667661E-05	+1.793079E-04	-1.793079E-04	-1.793079E-04	-2.988465E-05	+1.195386E-04	+1.793079E-04	+1.195386E-04	-2.988465E-05	-1.793079E-04	-1.793079E-04	+1.793079E-04	+2.811873E-04	-2.811873E-04	-2.811873E-04	-4.686456E-05	+1.874582E-04	+2.811873E-04	+1.874582E-04	-4.686456E-05	-2.811873E-04	-2.811873E-04	+2.811873E-04	+3.423150E-04	-3.423150E-04	-3.423150E-04	-5.705250E-05	+2.282100E-04	+3.423150E-04	+2.282100E-04	-5.705250E-05	-3.423150E-04	-3.423150E-04	+3.423150E-04	+3.626909E-04	-3.626909E-04	-3.626909E-04	-6.044849E-05	+2.417939E-04	+3.626909E-04
	A	+4.034427E-05	-8.068854E-05	-1.344809E-05	+5.379236E-05	+5.379236E-05	+0.000000E+00	-5.379236E-05	-5.379236E-05	+1.344809E-05	+8.068854E-05	-4.034427E-05	-1.008607E-05	+2.017214E-05	+3.362023E-06	-1.344809E-05	-1.344809E-05	+0.000000E+00	+1.344809E-05	+1.344809E-05	-3.362023E-06	-2.017214E-05	+1.008607E-05	-4.930966E-05	+9.861933E-05	+1.643655E-05	-6.574622E-05	-6.574622E-05	+0.000000E+00	+6.574622E-05	+6.574622E-05	-1.643655E-05	-9.861933E-05	+4.930966E-05	-7.732652E-05	+1.546530E-04	+2.577551E-05	-1.031020E-04	-1.031020E-04	+0.000000E+00	+1.031020E-04	+1.031020E-04	-2.577551E-05	-1.546530E-04	+7.732652E-05	-9.413663E-05	+1.882733E-04	+3.137888E-05	-1.255155E-04	-1.255155E-04	+0.000000E+00	+1.255155E-04	+1.255155E-04	-3.137888E-05	-1.882733E-04	+9.413663E-05	-9.974000E-05	+1.994800E-04	+3.324667E-05	-1.329867E-04	-1.329867E-04	+0.000000E+00
	A	+2.445107E-03	-6.112768E-03	-1.358393E-03	+8.150358E-03	+1.630072E-02	+1.942502E-02	+1.630072E-02	+8.150358E-03	-1.358393E-03	-6.112768E-03	+2.445107E-03	-2.396205E-03	+5.990513E-03	+1.331225E-03	-7.987351E-03	-1.597470E-02	-1.903652E-02	-1.597470E-02	-7.987351E-03	+1.331225E-03	+5.990513E-03	-2.396205E-03	-4.335990E-03	+1.083998E-02	+2.408884E-03	-1.445330E-02	-2.890660E-02	-3.444703E-02	-2.890660E-02	-1.445330E-02	+2.408884E-03	+1.083998E-02	-4.335990E-03	-4.099630E-03	+1.024907E-02	+2.277572E-03	-1.366543E-02	-2.733087E-02	-3.256928E-02	-2.733087E-02	-1.366543E-02	+2.277572E-03	+1.024907E-02	-4.099630E-03	-2.412506E-03	+6.031265E-03	+1.340281E-03	-8.041686E-03	-1.608337E-02	-1.916602E-02	-1.608337E-02	-8.041686E-03	+1.340281E-03	+6.031265E-03	-2.412506E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	-1.945898E-03	+7.355698E-03	-4.241582E-03	-1.281644E-02	-1.047321E-02	+0.000000E+00	+1.047321E-02	+1.281644E-02	+4.241582E-03	-7.355698E-03	+1.945898E-03	+1.906980E-03	-7.208584E-03	+4.156750E-03	+1.256011E-02	+1.026375E-02	+0.000000E+00	-1.026375E-02	-1.256011E-02	-4.156750E-03	+7.208584E-03	-1.906980E-03	+3.450726E-03	-1.304410E-02	+7.521739E-03	+2.272782E-02	+1.857249E-02	+0.000000E+00	-1.857249E-02	-2.272782E-02	-7.521739E-03	+1.304410E-02	-3.450726E-03	+3.262622E-03	-1.233305E-02	+7.111719E-03	+2.148889E-02	+1.756008E-02	+0.000000E+00	-1.756008E-02	-2.148889E-02	-7.111719E-03	+1.233305E-02	-3.262622E-03	+1.919953E-03	-7.257622E-03	+4.185028E-03	+1.264555E-02	+1.033357E-02	+0.000000E+00	-1.033357E-02	-1.264555E-02	-4.185028E-03	+7.257622E-03	-1.919953E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	A	-1.528192E-03	+2.954505E-03	+2.479067E-03	+1.697991E-05	-2.309268E-03	-3.226183E-03	-2.309268E-03	+1.697991E-05	+2.479067E-03	+2.954505E-03	-1.528192E-03	+1.497628E-03	-2.895415E-03	-2.429486E-03	-1.664031E-05	+2.263083E-03	+3.161660E-03	+2.263083E-03	-1.664031E-05	-2.429486E-03	-2.895415E-03	+1.497628E-03	+2.709994E-03	-5.239322E-03	-4.396212E-03	-3.011104E-05	+4.095102E-03	+5.721098E-03	+4.095102E-03	-3.011104E-05	-4.396212E-03	-5.239322E-03	+2.709994E-03	+2.562269E-03	-4.953720E-03	-4.156569E-03	-2.846965E-05	+3.871873E-03	+5.409234E-03	+3.871873E-03	-2.846965E-05	-4.156569E-03	-4.953720E-03	+2.562269E-03	+1.507816E-03	-2.915111E-03	-2.446013E-03	-1.675351E-05	+2.278478E-03	+3.183168E-03	+2.278478E-03	-1.675351E-05	-2.446013E-03	-2.915111E-03	+1.507816E-03	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
	S	+5.476022E-04	-1.706481E-03	-4.669476E-05	+1.443293E-03	+1.341413E-03	+0.000000E+00	-1.341413E-03	-1.443293E-03	+4.669476E-05	+1.706481E-03	-5.476022E-04	-5.366501E-04	+1.672352E-03	+4.576086E-05	-1.414427E-03	-1.314585E-03	+0.000000E+00	+1.314585E-03	+1.414427E-03	-4.576086E-05	-1.672352E-03	+5.366501E-04	-9.710812E-04	+3.026160E-03	+8.280537E-05	-2.559439E-03	-2.378772E-03	+0.000000E+00	+2.378772E-03	+2.559439E-03	-8.280537E-05	-3.026160E-03	+9.710812E-04	-9.181463E-04	+2.861200E-03	+7.829154E-05	-2.419920E-03	-2.249103E-03	+0.000000E+00	+2.249103E-03	+2.419920E-03	-7.829154E-05	-2.861200E-03	+9.181463E-04	-5.403008E-04	+1.683728E-03	+4.607216E-05	-1.424049E-03	-1.323528E-03	+0.000000E+00	+1.323528E-03	+1.424049E-03	-4.607216E-05	-1.683728E-03	+5.403008E-04	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00	+0.000000E+00
